Model;Name;Price
OCT906;iBox CETUS 906 „Midi Tower“ Juoda;55.89€
AM-DART-PRO-0000-20;Logic DART PRO MINI USB-C korpusas Balta;56.29€
FD-CA-FOCUS-WT-W;FRACTAL DESIGN Focus G White Window;56.69€
CA-1Z6-00M1WN-00;PC case Versa XM1 Tempered Glass 120mm Fan USB3.0 - black;56.69€
OLU27;IBOX Lupus 27 PC case;57.59€
75261537;XPG VALOR AIR PLUS „Midi Tower“ Juoda;57.59€
MAG FORGE 100M;MSI MAG FORGE 100M kompiutrerio korpusas su 2 x 120 mm RGB LED Fan priekyje | 4mm Grūdinto stiklo langas | magnetinis dulkių filtras;57.89€
Z1 ICEBERG BLACK;Z1 Iceberg ATX M id Tower PC Case Black;58.49€
AT-DART-PRO-0000-10;Logic DART PRO MIDI USB-C korpusas juoda;58.49€
AEROPGS-FALCON-ABKV1;AEROCOOL PGS FALCON-A-BK-V1 FRGB case;58.59€
AEROPGSBIONIC-G-WTV2;AEROCOOL PGS BIONIC-G-WT-v2 RGB - case;58.59€
OCT903;iBox CETUS 903 „Midi Tower“ Juoda;58.59€
R-CH510-WHNNE1-G-1;Deepcool | MID TOWER CASE | CH510 | Side window | White | Mid-Tower | Power supply included No | ATX PS2;59.00€
CA-1B2-00M1NN-00;THERMALTAKE Versa H21 Midi Tower Case black front-top I/O ports with 1x USB2.0 and 1x USB 3.0 Tool-free installation;59.19€
EY2A001;ENDORFY Ventum 200 Solid ATX PC case;60.19€
MAG FORGE M100R;MSI MAG FORGE M100R case;60.49€
CGR-5ZD1B-AIR;COUGAR AIRFACE PC Case, Mid Tower, Black;60.49€
CP320-KGNN-S00;Cooler Master CMP 320 | Black | Mini Tower | Power supply included No;60.49€
AT-DART-PRO-0000-20;Logic DART PRO MIDI USB-C korpusas Balta;60.69€
NPC-1558;NATEC Genesis PC case Irid 503 micro;60.89€
AM-ARAMIS-10-0000000-0002;LOGIC ARAMIS ARGB Mini USB 3.0 korpusas;61.39€
AEROPGS-SKYLINE-ABGV;AEROCOOL PGS SKYLINE-A-BK-V1 FRGB case;61.69€
I4 TG WHITE;I4 TG ATX Mid Tower 4 fans RGB White;61.69€
AEROPGS-BIONIC-GBKV2;AEROCOOL PGS BIONIC-G-BK-v2 RGB - PC case;61.99€
AT-ARYA-10-000000-0002;Logic ARYA  ARGB MINIDI USB 3.0 korpusas juoda;61.99€
OPV4;PC korpusas iBOX PASSION V4 GAMING mATX;62.00€
75261538;XPG VALOR AIR PLUS „Midi Tower“ Balta;62.79€
NPC-2224;PC Case Genesis IRID 503 ARGB LITE MATX MINI;62.79€
AM-DART-PRO-ARGB-10;Logic DART PRO ARGB MINI USB-C korpusas juoda;62.79€
R-CH160-WHNGI0-G-1;Deepcool Ultra-portable Case | CH160 WH | White | Mini-ITX | Power supply included No | ATX PS2;62.89€
ORX14;IBOX ORCUS X14 PC CASE USB3.0 / AUD;63.19€
306-7G16R21-809;MSI MAG FORGE 110R PC Case;63.29€
AM-ARAMIS-20-0000000-0002;LOGIC ARAMIS ARGB Mini USB 3.0 korpusas Baltas;63.59€
AM-ATOS-20-0000000-0002;LOGIC ATOS ARGB Mini USB 3.0 korpusas Baltas;63.69€
AM-PORTOS-10-0000000-0002;Logic PORTOS ARGB MINI USB 3.0 korpusas juoda;63.69€
M4 WHITE;ZALMAN M4 WHITE mATX Mini Tower 4 Fans ARGBM4 BLACK mATX Mini Tower 4 Fans ARGB;63.99€
MAG FORGE M100R WHITE;Case|MSI|MAG FORGE M100R / WHITE|Micro|Not included|MicroATX|MiniITX|Colour White|MAGFORGEM100RWHITE;63.99€
EY2A003;ENDORFY Signum 300 Solid ATX PC case;64.19€
CA-1D4-00S1NN-00;THERMALTAKE Versa H15 Micro Tower Case i/O ports 1xUSB 3.0,1xUSB 2.0,1x HD Audio, fully modular concept, cable management;64.69€
MCB-B320L-KGNN-S02;Cooler Master MasterBox MB320L ARGB | Black | Mini Tower | Power supply included No | ATX;64.69€
90DC00H0-B09010;Įrenginys Asus A21 Black micro-ATX;64.79€
AM-DART-PRO-ARGB-20;Logic DART PRO ARGB MINI USB-C korpusas;64.99€
CGR-5JM8B-AIR-RGB;COUGAR MG140 Air RGB PC Case, Mini Tower, Black;65.19€
CGR-5CC5B-G-RGB;COUGAR Archon 2 RGB PC Case, Mid Tower, Black;65.19€
CGR-5CC5B-MESH-RGB;COUGAR Archon 2 Mesh RGB PC Case, Mid Tower, Black;65.19€
CGR-5CC5W-MESH-RGB;COUGAR Archon 2 Mesh RGB PC Case, Mid Tower, White;65.19€
CGR-MX330-G PRO W;COUGAR MX330-G PRO PC Case, Mid Tower, White;65.19€
I4 WHITE;I4 ATX Mid Tower PC Case 6 Fans White;65.29€
CA-1J4-00S1WN-00;THERMALTAKE Versa H18 Window;65.49€
Z1 ICEBERG WHITE;ZALMAN Z1 ICEBERG WHITE PC case;65.49€
75261541;XPG Invader X Mini „Midi Tower“ Juoda;65.49€
MAG FORGE 100R;MSI MAG FORGE 100R Mid Tower PC case Black 2xARGB Front Fan 1xRear Fan;65.69€
AM-PORTOS-20-0000000-0002;Logic PORTOS ARGB MINI USB 3.0 korpusas Baltas;65.99€
BX-10B-OP;CHIEFTEC UNI series mATX chassis;66.49€
CA-1D4-00S1WN-00;THERMALTAKE Versa H15 Window;66.99€
CA-1J1-00S1WN-00;THERMALTAKE Versa H17 Window;66.99€
CA-1R1-00S1WN-00;Case|THERMALTAKE|V150 TG|MicroTower|Not included|MicroATX|MiniITX|Colour Black|CA-1R1-00S1WN-00;66.99€
MCB-B311L-KGNN-S02;COOLER MASTER PC Case MasterBox MB311L ARGB mini tower;67.19€
GB-C200G;GIGABYTE GB-C200G PC Case ATX/M-ATX/Mini-ITX;67.39€
