Model;Name;Price
ST4000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 4TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK;155.19€
HDWT140UZSVA;Internal HDDToshiba S300 SURVEILLANCE, 3.5'', 4TB, SATA/600, 5400RPM, 128MB cache;158.19€
ST8000DM004;SEAGATE Desktop Barracuda 5400 8TB HDD 5400rpm SATA serial ATA 6Gb/s NCQ 256MB cache 89cm 3.5 inch BLK;160.49€
MG08ADA400E;TOSHIBA Enterprise HDD 4TB 3.5i SATA 6Gbit/s 7200rpm;164.79€
ST6000DM003;SEAGATE Desktop Barracuda 5400 6TB HDD 5400rpm SATA serial ATA 6Gb/s NCQ 256MB cache 89cm 3.5 inch BLK;171.49€
WD4005FFBX;WD Red Pro 4TB 6Gb/s SATA HDD 3.5inch;172.19€
WD60EZAX;WD Blue 6TB SATA 3.5inch 6 Gb/s PC HDD;175.19€
WD4004FRYZ;WD Gold 4TB SATA 6Gb/s 3.5inch HDD;176.69€
0B36040;WESTERN DIGITAL Ultrastar DC HC310 3.5inch 26.1MM 4000GB 256MB 7200RPM SATA ULTRA 512E SE;177.89€
WD60EFPX;WD Red Plus 6TB SATA 6Gb/s 3.5inch 258MB cache internal HDD Bulk;183.29€
ST6000VN006;SEAGATE NAS HDD 6TB IronWolf 5400rpm 6Gb/s SATA 256MB cache 3.5inch;185.19€
MG08ADA600E;TOSHIBA Enterprise HDD 6TB 3.5i SATA 6Gbit/s 7200rpm;197.29€
0B36039;WESTERN DIGITAL Ultrastar DC HC310 3.5inch 26.1MM 6000GB 256MB 7200RPM SATA ULTRA 512E SE;199.99€
ST8000VX010;SEAGATE Surveillance Skyhawk 8TB HDD SATA 6Gb/s 256MB cache 3.5inch;199.99€
ST8000NM017B;SEAGATE Exos 7E10 SATA 8TB 7200rpm 256MB cache 512e/4KN BLK;205.59€
WD6004FRYZ;WD Gold 6TB SATA 6Gb/s 3.5inch HDD;206.29€
WD80EAAZ;WD Blue 8TB SATA 6Gb/s HDD Desktop;213.89€
ST8000VN002;SEAGATE NAS HDD 8TB IronWolf 5400rpm 6Gb/s SATA 256MB cache 3.5inch;215.39€
WD80EFPX;WD Red Plus 8TB SATA 6Gb/s HDD Desktop;217.19€
ST8000VN004;SEAGATE NAS HDD 8TB IronWolf 7200rpm 6Gb/s SATA 256MB cache 89cm 3.5inch 24x7 CMR for NAS and RAID Rackmount systems BLK;218.19€
ST6000NM019B;SEAGATE Exos 7E10 SATA 6TB 7200rpm 256MB cache 512e/4KN BLK;218.99€
MG08ADA800E;TOSHIBA Enterprise HDD 8TB 3.5i SATA 6Gbit/s 7200rpm;219.49€
WD85PURZ;WD Purple 8TB SATA 6Gb/s CE 3.5inch;219.79€
ST8000VE001;SEAGATE Surveillance AI Skyhawk 8TB HDD SATA 6Gb/s 256MB cache 8.9cm 3.5inch;221.29€
ST4000LM024;SEAGATE Barracuda 4TB HDD SATA 6Gb/s 5400rpm 2.5inch 15mm height 128Mb cache BLK;222.39€
MG10ADA600E;TOSHIBA MG Series - Enterprise Capacity HDD 6TB 3.5inch SATA 7200rpm MG10ADA600E;224.99€
WD4006FZBX;WD Black 4TB HDD SATA 6Gb/s Desktop 3.5inch;229.89€
WD6005FFBX;WD Red Pro 6TB 6Gb/s SATA HDD 3.5inch;230.19€
0B36404;WESTERN DIGITAL Ultrastar DC HC320 3.5inch 26.1MM 8TB 256MB 7200RPM SATA ULTRA 512E SE;231.49€
WD8005FRYZ;WD Gold 8TB SATA 6Gb/s 3.5inch HDD;232.69€
ST6000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 6TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK;233.59€
WD101PURPSO;SALE OUT.  | Western Digital | Hard Drive | Purple Pro Surveillance | 7200 RPM | 10000 GB | REFURBISHED;233.69€
0F27453;"Western Digital Ultrastar He10 vidinis kietasis diskas 10 TB 7200 RPM 256 MB 3.5"" „Serial ATA III“";233.79€
WD8002PURP;WD Purple Pro 8TB SATA 6Gb/s 3.5inch;235.29€
HDWT380UZSVA;TOSHIBA BULK S300 Pro Surveillance Hard Drive 8TB SATA 3.5;236.59€
ST8000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 8TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount Systeme BLK;241.99€
WD4005FZBX;WD Desktop Black 4TB HDD 7200rpm 6Gb/s serial ATA sATA 256MB cache 3.5Inch intern RoHS compliant Bulk;243.69€
HAT3310-8T;SYNOLOGY HAT3310-8T NAS 8TB SATA 3.5inch HDD;246.29€
MG06ACA10TE;TOSHIBA Enterprise HDD 10000GB 3.5i SATA 6Gbit/s 7200rpm MG06ACA10TE;261.19€
WD8005FFBX;WD Red Pro 8TB 6Gb/s SATA HDD 3.5inch;262.79€
ST10000NM018G;SEAGATE Exos X18 10TB HDD SATA 7200RPM 256MB cache 512e/4Kn BLK;275.49€
WD103KRYZ;WD Gold 10TB SATA 6Gb/s 3.5inch HDD;275.99€
ST10000VN000;SEAGATE Ironwolf NAS HDD 10TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 CMR for NAS and RAID Rackmount Systems BLK;276.99€
WUS721010ALE6L4;"HDD|WESTERN DIGITAL ULTRASTAR|Ultrastar DC HC330|WUS721010ALE6L4|10TB|SATA|256 MB|7200 rpm|3,5""|0B42266";281.19€
ST10000VE001;SEAGATE Surveillance AI Skyhawk 10TB HDD SATA 6Gb/s 256MB cache 8.9cm 3.5inch BLK;281.19€
WD101EFBX;WD Red Plus 10TB SATA 6Gb/s 3.5inch 256MB cache 7200Rpm Internal HDD Bulk;285.59€
MG09ACA12TE;"HDD|TOSHIBA|MG09|12TB|SATA|512 MB|7200 rpm|3,5""|MG09ACA12TE";289.69€
ST12000VN0008;SEAGATE NAS HDD 12TB IronWolf 7200rpm 6Gb/s SATA 256MB cache 3.5inch 24x7 CMR for NAS and RAID Rackmount Systeme BLK;291.79€
ST10000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 10TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount Systeme BLK;293.99€
ST10000NM020G;SEAGATE Exos X18 10TB HDD SATA 7200RPM 256MB cache SED 512e/4Kn BLK;299.19€
HDWT31AUZSVA;TOSHIBA BULK S300 Pro Surveillance Hard Drive 10TB SATA 3.5;301.99€
WD6004FZWX;WD Desktop Black 6TB HDD 7200rpm 6Gb/s serial ATA sATA 128MB cache 3.5inch intern RoHS compliant Bulk;302.99€
HDEXZ13ZNA51F;TOSHIBA Nearline HDD 12TB 3.5inch SATA;303.89€
WD120EFBX;WD Red Plus 12TB SATA 6Gb/s 3.5inch 256MB cache 7200Rpm Internal HDD Bulk;308.19€
WD102PURP;WD Purple Pro 10TB SATA 6Gb/s HDD 3.5inch internal 7200Rpm 256MB Cache 24x7 Bulk;311.69€
WD6004FZBX;WD Black 6TB HDD SATA 6Gb/s Desktop 3.5inch;315.89€
ST12000NM000J;SEAGATE Exos X18 12TB HDD SATA 7200RPM 256MB cache 512e/4Kn BLK;325.69€
ST12000NM002H;SEAGATE Exos X24 12TB HDD SATA 6Gb/s 7200rpm 512MB cache 3.5inch 24x7 512e/4KN;325.99€
ST12000VE003;SEAGATE Surveillance Video Optimized AI Skyhawk 12TB HDD SATA 6Gb/s 512MB cache 3.5inch CMR Helium;325.99€
ST12000VE001;SEAGATE Surveillance AI Skyhawk 12TB HDD SATA 6Gb/s 256MB cache 8.9cm 3.5inch CMR Helium BLK;327.49€
HDWG51EUZSVA;TOSHIBA BULK N300 NAS Hard Drive internal 3.5inch SATA 14TB 512MB;332.99€
ST12000NM001H;SEAGATE Exos X24 12TB HDD SATA 6Gb/s 7200rpm 512MB cache 3.5inch 24x7 SED 512e/4KN;334.29€
MG08ACA16TE;TOSHIBA Nearline HDD 16TB 3.5inch SATA 7200rpm MG08ACA16TE;335.19€
MG09ACA14TE;HDD Server TOSHIBA MG09 14TB CMR 512e, 3.5'', 512MB, 7200RPM, SATA, SKU: HDEPZ12GEA51F;335.79€
HAT3310-12T;SYNOLOGY HAT3310-12T NAS 12TB SATA 3.5inch HDD;336.49€
MG09ACA16TE;"HDD|TOSHIBA|16TB|SATA|512 MB|7200 rpm|3,5""|MG09ACA16TE";337.39€
0F30146;WESTERN DIGITAL Ultrastar DC HC520 3.5inch 26.1MM 12000GB 256MB 7200RPM SATA ULTRA 512E SE;339.19€
0B48722;WESTERN DIGITAL Ultrastar DC HC555 3.5inch 26.1 16TB 512 7200RPM SATA ULTRA 512E SE NP3 DC;339.19€
WD122KRYZ;WD Gold 12TB SATA 6Gb/s 3.5inch HDD;344.89€
WD8002FZBX;WD Black 8TB HDD SATA 6Gb/s Desktop 3.5inch;347.39€
