Model;Name;Price
SSDSC2KB038TZ01;"Intel | SSD | INT-99A0D6 D3-S4520 | 3840 GB | SSD form factor 2.5"" | SSD interface SATA III | Read speed 550 MB/s | Write speed 510 MB/s";654.00€
MTFDKCB3T8TFR-1BC1ZABYYR;SSD|MICRON|SSD series 7450 PRO|3.84TB|PCIE|NVMe|NAND flash technology TLC|Write speed 5300 MBytes/sec|Read speed 6800 MBytes/sec|Form Factor U.3|TBW 7000 TB|MTFDKCB3T8TFR-1BC1ZABYYR;666.00€
MTFDDAK3T8TGA-1BC16ABYYR;"SSD SATA2.5"" 3.84TB 6GB/S/5400 PRO MTFDDAK3T8TGA MICRON";674.00€
MTFDKCC3T8TFR-1BC1ZABYYR;SSD|MICRON|SSD series 7450 PRO|3.84TB|PCIE|NVMe|NAND flash technology TLC|Write speed 5300 MBytes/sec|Read speed 6800 MBytes/sec|Form Factor U.3|TBW 7000 TB|MTFDKCC3T8TFR-1BC1ZABYYR;713.00€
4XB7A90884;LENOVO ThinkSystem 2.5inch Multi Vendor 480GB Mixed Use SATA 6Gb HS SSD v2;737.00€
4XB7A10196;LENOVO ThinkSystem 2.5inch PM883 480GB Entry SATA 6Gb Hot Swap SSD;759.00€
KPM61MUG800G;"SSD SAS2.5"" 800GB TLC 24GB/S/KPM61MUG800G KIOXIA";767.00€
MTFDKCC3T2TFS-1BC1ZABYYR;SSD|MICRON|SSD series 7450 MAX|3.2TB|PCIE|NVMe|NAND flash technology TLC|Write speed 5300 MBytes/sec|Read speed 6800 MBytes/sec|Form Factor U.3|TBW 17500 TB|MTFDKCC3T2TFS-1BC1ZABYYR;801.00€
SSDSC2KG038TZ01;"SSD Solidigm (Intel) S4620 3.84TB SATA 2.5"" SSDSC2KG038TZ01 (DWPD up to 5)";820.00€
HAT5310-20T;SYNOLOGY HAT5310-20T 20TB SATA HDD;834.00€
MTFDDAK3T8TGB-1BC1ZABYYR;"SSD SATA2.5"" 3.84TB 6GB/S/5400 MAX MTFDDAK3T8TGB MICRON";885.00€
400-BMTJ;SERVER SSD 960GB NVME RI/U.2 2.5' 4 OEM 400-BMTJ DELL;903.00€
SEDC600M/7680G;KINGSTON 7.68TB DC600M 2.5inch SATA3 mixed-use data center SSD for enterprise servers and NAS (VMWare Ready);913.00€
4XB7A82259;LENOVO ThinkSystem 480GB 5400 PRO 2.5inch Read Intensive SATA 6Gb HotSwap SSD;921.00€
4XB7A82287;LENOVO ThinkSystem 480GB 5400 PRO M.2 Read Intensive SATA 6Gb NotHotSwap SSD;921.00€
MZILG3T8HCLS-00A07;"SSD SAS2.5"" 3.84TB PM1653/MZILG3T8HCLS-00A07 SAMSUNG";990.00€
4XB7A90885;LENOVO ThinkSystem 2.5inch Multi Vendor 960GB Mixed Use SATA 6Gb HS SSD v2;999.00€
MZQL27T6HBLA-00A07;SAMSUNG PM9A3 PCIe4.0x4 2.5inch 7.68TB;1 088.00€
4XB7A17102;LENOVO ThinkSystem 2.5inch S4520 960GB Read Intensive SATA 6Gb HS SSD;1 099.00€
4XB7A90875;LENOVO ISG ThinkSystem Multi 2.5inch Vendor 1.92TB Read Intensive SATA 6Gb HS SSD v2;1 187.00€
MTFDKCC7T6TFR-1BC1ZABYYR;SSD|MICRON|SSD series 7450 PRO|7.68TB|PCIE|NVMe|NAND flash technology TLC|Write speed 5600 MBytes/sec|Read speed 6800 MBytes/sec|Form Factor U.3|TBW 14000 TB|MTFDKCC7T6TFR-1BC1ZABYYR;1 202.00€
MTFDDAK7T6TGA-1BC1ZABYYR;"SSD SATA2.5"" 7.68TB 6GB/S/5400 PRO MTFDDAK7T6TGA MICRON";1 238.00€
4XB7A82260;LENOVO ThinkSystem 960GB 5400 PRO 2.5inch Read Intensive SATA 6Gb HotSwap SSD;1 330.00€
4XB7A90886;LENOVO ThinkSystem 2.5inch Multi Vendor 1.92TB Mixed Use SATA 6Gb HS SSD v2;1 493.00€
4XB7A13999;LENOVO ISG ThinkSystem M.2 7450 PRO 960GB Read Intensive NVMe PCIe 4.0 x4 NHS SSD;1 503.00€
MTFDKCC7T6TGH-1BC1ZABYYR;SSD|MICRON|SSD series 9400 PRO|7.68TB|NVMe|NAND flash technology TLC|Write speed 7000 MBytes/sec|Read speed 7000 MBytes/sec|Form Factor U.3|TBW 14000 TB|MTFDKCC7T6TGH-1BC1ZABYYR;1 549.00€
MZILG7T6HBLA-00A07;"SSD SAS2.5"" 7.68TB PM1653/MZILG7T6HBLA-00A07 SAMSUNG";1 619.00€
4XB7A82290;LENOVO ISG ThinkSystem 2.5inch 5400 MAX 960GB Mixed Use SATA 6Gb HS SSD;1 907.00€
4XB7A17126;LENOVO ThinkSystem 2.5inch S4620 960GB Mixed Use SATA 6Gb HS SSD;2 067.00€
4XB7A80340;LENOVO ISG ThinkSystem 2.5inch PM1655 800GB Mixed Use SAS 24Gb HS SSD;2 067.00€
MTFDKCC15T3TFR-1BC1ZABYYR;SSD|MICRON|SSD series 7450 PRO|15.36TB|PCIE|NVMe|NAND flash technology TLC|Write speed 5600 MBytes/sec|Read speed 6800 MBytes/sec|Form Factor U.3|TBW 14000 TB|MTFDKCC15T3TFR-1BC1ZABYYR;2 658.00€
4XB7A82261;LENOVO ISG ThinkSystem 2.5inch 5400 PRO 1.92TB Read Intensive SATA 6Gb HS SSD;2 660.00€
4XB7A38281;LENOVO ISG ThinkSystem 3.84TB 3.5inch SATA SSD Multi Vendor Entry 6Gb Hot Swap;2 674.00€
4XB7A79648;LENOVO ISG ThinkSystem 2.5inch U.3 7450 PRO 3.84TB Read Intensive NVMe PCIe 4.0 x4 HS SSD;2 748.00€
4XB7A74955;LENOVO ThinkSystem DE Series 3.84TB 1DWD 2.5inch SSD 2U24;3 075.00€
4XB7A80341;LENOVO ISG ThinkSystem 2.5inch PM1655 1.6TB Mixed Use SAS 24Gb HS SSD;3 221.00€
XS15360TE70014;SEAGATE Nytro 3131 SSD 15360GB SAS 2.5inch SED BASE;5 156.00€
4XB7A17158;LENOVO ISG ThinkSystem 2.5inch U.2 P5800X 400GB Write Intensive NVMe PCIe 4.0 x4 HS SSD;5 749.00€
KPM7VRUG30T7;"SSD SAS2.5"" 30.72TB TLC 24GB/S/PM7-R KPM7VRUG30T7 KIOXIA";6 622.00€
4XB7A95053;LENOVO ISG ThinkSystem 2.5inch U.3 7500 PRO 15.36TB Read Intensive NVMe PCIe 4.0 x4 HS SSD;9 224.00€
