Model,Name,Price
7XB7A00037,LENOVO ThinkSystem 2TB 2.5inch 7.2K SAS 12Gb Hot Swap HDD,616.00€
4XB7A14113,LENOVO ThinkSystem DE Series 1.8TB 10K 2.5inch HDD 2U24,754.00€
7XB7A00043,LENOVO ThinkSystem 3.5inch 4TB 7.2K SAS 12Gb Hot Swap 512n HDD,951.00€
4XB7A83970,LENOVO ThinkSystem 2.5inch 2.4TB 10K SAS 12Gb Hot Swap 512e HDD v2,1 330.00€
4XB7A14176,LENOVO DE Series 7.68TB 1DWD 2.5inch SSD 2U24,5 489.00€
ST2000NM001B,SEAGATE Exos 7E10 SAS 2TB 7200rpm 256MB cache 512n BLK,154.59€
ST600MM0099,SEAGATE EXOS 10E2400 Enterprise Performance 10K 600GB TurboBoost HDD 512Emulation 10000rpm 256MB cache SAS 12Gb/s 6.4cm 2.5inch BLK,160.79€
ST600MM0009,SEAGATE EXOS 10E2400 600GB HDD 512N 10000rpm 128MB cache SAS 12Gb/s 2.5inch BLK,160.89€
ST4000NM024B,SEAGATE Exos 7E10 SATA 4TB 7200rpm 256MB cache 512e/4KN BLK,187.79€
ST4000NM001B,SEAGATE Exos 7E10 SAS 4TB 7200rpm 256MB cache 512n BLK,194.79€
ST8000NM017B,SEAGATE Exos 7E10 SATA 8TB 7200rpm 256MB cache 512e/4KN BLK,205.69€
ST6000NM019B,SEAGATE Exos 7E10 SATA 6TB 7200rpm 256MB cache 512e/4KN BLK,219.39€
ST6000NM001B,SEAGATE Exos 7E10 SAS 6TB 7200rpm 256MB cache 512n BLK,226.39€
ST6000NM020B,SEAGATE Exos 7E10 SAS 6TB 7200rpm 256MB cache 512e/4KN BLK,256.59€
ST10000NM018G,SEAGATE Exos X18 10TB HDD SATA 7200RPM 256MB cache 512e/4Kn BLK,275.99€
ST1800MM0149,SEAGATE EXOS 10E2400 Ent.Perf. 10K 1.8TB w/Enhanced Cache HDD 512e/4Kn FastFormat 10000rpm 256MB cache SAS 12Gb/s 6.4cm 2.5inch SED,276.89€
ST10000NM013G,SEAGATE Exos X18 10TB HDD SAS 7200RPM 256MB cache 512e/4Kn BLK,282.99€
ST10000NM014G,SEAGATE Exos X18 10TB HDD SAS 7200RPM 256MB cache SED 512e/4Kn BLK,282.99€
ST900MP0146,SEAGATE Enterprise Performance 15K 900GB HDD 4K Native / 512 Emulation 15000rpm 12Gb/s SAS 256MB cache 2.5inch BLK,310.59€
ST2400MM0129,SEAGATE EXOS 10E2400 Ent.Perf. 10K 2.4TB w/Enhanced Cache HDD 512e/4Kn FastFormat 10000rpm 256MB cache SAS 12Gb/s 6.4cm 2.5inch BLK,314.69€
ST12000NM000J,SEAGATE Exos X18 12TB HDD SATA 7200RPM 256MB cache 512e/4Kn BLK,326.29€
ST12000NM004J,SEAGATE Exos X18 12TB HDD SAS 7200RPM 256MB cache 512e/4Kn BLK,333.29€
ST12000NM005J,SEAGATE Exos X18 12TB HDD SAS 7200RPM 256MB cache SED 512e/4Kn BLK,333.29€
ST16000NM000J,SEAGATE Exos X18 16TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 24x7 512e/4KN BLK,351.69€
ST16000NM001J,SEAGATE Exos X18 16TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 24x7 SED 512e/4KN BLK,351.69€
ST16000NM005J,SEAGATE EXOS X18 16TB SAS 7200rpm 256MB cache 512e/4Kn Helium SED Fast Format BLK,358.69€
ST16000NM007H,SEAGATE Exos X24 16TB HDD SAS 12Gb/s 7200rpm 512MB cache 3.5inch 24x7 512e/4KN,358.99€
ST2000NX0273,SEAGATE EXOS 7E2000 Enterprise Capacity 2.5 2TB HDD 512Emulation 7200rpm 128MB 2.5inch SAS 12Gb/s 24x7 long-term usage BLK,372.89€
ST14000NM000J,SEAGATE Exos X18 14TB HDD SATA 7200RPM 256MB cache 512e/4Kn BLK,376.59€
ST14000NM004J,SEAGATE Exos X18 14TB HDD SAS 7200RPM 256MB cache 512e/4Kn BLK,383.59€
ST18000NM000J,SEAGATE EXOS X18 18TB SATA 7200rpm 256MB cache 512e/4kn Helium Fast Format BLK,386.49€
ST18000NM001J,SEAGATE Exos X18 18TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 24x7 SED 512e/4KN BLK,409.00€
ST18000NM003D,SEAGATE Exos X20 18TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 512e/4KN Standard,409.00€
ST18000NM000D,SEAGATE Exos X20 18TB HDD SAS 12Gb/s 7200RPM 256MB cache 3.5inch 24x7 512e/4KN Standard,418.00€
ST20000NM007D,SEAGATE Exos X20 20TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 512e/4KN,424.00€
ST20000NM002D,SEAGATE Exos X20 20TB HDD SAS 12Gb/s 7200RPM 256MB cache 3.5inch 24x7 512e/4KN,441.00€
ST14000NM004G,SEAGATE EXOS X16 SAS SED 14TB 3.5inch Helium 7200rpm 256MB cache 512e/4kn Fast Format BLK,444.00€
ST22000NM000E,SEAGATE Exos X22 22TB HDD SAS 6Gb/s 7200RPM 256MB cache 3.5inch 512e/4KN,492.00€
ST22000NM001E,SEAGATE Exos X22 22TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 512e/4KN,496.00€
ST24000NM007H,SEAGATE Exos X24 24TB HDD SAS 12Gb/s 7200rpm 512MB cache 3.5inch 24x7 512e/4KN,505.00€
ST24000NM005H,SEAGATE Exos X24 24TB HDD SAS 12Gb/s 7200rpm 512MB cache 3.5inch 24x7 SED 512e/4KN,505.00€
ST18000NM0272,SEAGATE EXOS 2X18 SAS 18TB Helium 7200rpm 9TB Capacity per Logical Unit 12Gb/s 256MB cache 8.89cm 3.5inch,661.00€
MCP-220-51401-0N,SERVER ACC FIXED HDD TRAY DUAL/MCP-220-51401-0N SUPERMICRO,6.69€
HAT3300-4T,SYNOLOGY HAT3300-4T NAS 4TB SATA 3.5inch HDD (tinka tik Synology NAS),127.19€
HAT3300-6T,SYNOLOGY HAT3300-6T NAS 6TB SATA 3.5inch HDD (tinka tik Synology NAS),184.19€
HAT5300-4T,SYNOLOGY HAT5300 4TB SATA HDD,217.79€
HAS5300-12T,SYNOLOGY HAS5300 12TB SAS 3.5inch 12Gb/s HDD,505.00€
HAT5300-16T,SYNOLOGY HAT5300 NAS 16TB SATA HDD,708.00€
MG08ADA600E,TOSHIBA Enterprise HDD 6TB 3.5i SATA 6Gbit/s 7200rpm,197.29€
MG10ADA800E,TOSHIBA MG Series - Enterprise Capacity HDD 8TB 3.5inch SATA 7200rpm MG10ADA800E,218.89€
MG08SDA600E,TOSHIBA Enterprise HDD 6TB 3.5i SAS 12Gbit/s 7200rpm,248.69€
MG09ACA12TE,"HDD|TOSHIBA|MG09|12TB|SATA|512 MB|7200 rpm|3,5""|MG09ACA12TE",289.69€
MG08ACA16TE,TOSHIBA Nearline HDD 16TB 3.5inch SATA 7200rpm MG08ACA16TE,335.89€
MG09ACA16TE,"HDD|TOSHIBA|16TB|SATA|512 MB|7200 rpm|3,5""|MG09ACA16TE",337.39€
MG10ACA20TE,TOSHIBA MG Series Enterprise Capacity HDD 20TB 3.5inch SATA 6Gbit/s 512e MG10ACA20TE,390.19€
MG09SCA16TE,TOSHIBA MG Series Enterprise Capacity HDD 16TB 3.5inch SAS 12Gbit/s 5xxe MG09SCA16TE,396.29€
MG10AFA22TE,"HDD Server TOSHIBA 22TB MAMR 512e, 3.5'', 512MB, 7200RPM, SATA, SKU: HDEB00NGEA51F",497.00€
KPM7VRUG7T68,"SSD SAS2.5"" 7.68TB TLC 24GB/S/KPM7VRUG7T68 KIOXIA",1 746.00€
KPM7VRUG15T3,"SSD SAS2.5"" 15.36TB TLC 24GB/S/PM7-R KPM7VRUG15T3 KIOXIA",3 420.00€
WD1005FBYZ,Server HDD WD Gold3.5'' 1TB SATA3 7200RPM 128MB,100.49€
1W10001,WESTERN DIGITAL Ultrastar DC HA210 3.5inch 26.1MM 1000GB 128MB 7200RPM SATA ULTRA 512N SE,100.49€
1W10002,WESTERN DIGITAL Ultrastar DC HA210 3.5inch 26.1MM 2000GB 128MB 7200RPM SATA ULTRA 512N SE,131.19€
WD2005FBYZ,WD Gold 2TB HDD 7200rpm 6Gb/s serial ATA sATA 128MB cache 3.5inch intern RoHS compliant Enterprise Bulk,133.79€
0B36040,WESTERN DIGITAL Ultrastar DC HC310 3.5inch 26.1MM 4000GB 256MB 7200RPM SATA ULTRA 512E SE,178.29€
0B36039,WESTERN DIGITAL Ultrastar DC HC310 3.5inch 26.1MM 6000GB 256MB 7200RPM SATA ULTRA 512E SE,200.39€
0B36047,WESTERN DIGITAL Ultrastar DC HC310 3.5inch 26.1MM 6000GB 256MB 7200RPM SAS ULTRA 512E SE P3,207.49€
0B36048,WESTERN DIGITAL Ultrastar DC HC310 3.5inch 26.1MM 4000GB 256MB 7200RPM SAS ULTRA 512E SE P3,214.19€
0B36404,WESTERN DIGITAL Ultrastar DC HC320 3.5inch 26.1MM 8TB 256MB 7200RPM SATA ULTRA 512E SE,231.89€
0B36400,WESTERN DIGITAL Ultrastar DC HC320 3.5inch 26.1MM 8TB 256MB 7200RPM SAS ULTRA 512E SE P3,238.99€
0B36410,WESTERN DIGITAL Ultrastar DC HC320 3.5inch 26.1MM 8000GB 256MB 7200RPM SATA ULTRA 512E TCG,244.19€
HUS728T8TALE6L4,"Western Digital Ultrastar DC HDD Server 7K8 (3.5’’, 8TB, 256MB, 7200 RPM, SATA 6Gb/s, 512E SE), SKU: 0B36404",245.49€
0B35914,"Western Digital Ultrastar DC HC310 HUS726T6TAL4204 3.5"" 6 TB SAS",260.49€
0B42266,WESTERN DIGITAL Ultrastar DC HC330 3.5inch 26.1MM 10000GB 256MB 7200RPM SATA ULTRA 512E SE,263.49€
0B36402,WESTERN DIGITAL Ultrastar DC HC320 3.5inch 26.1MM 8000GB 256MB 7200RPM SATA ULTRA 4KN SE,267.69€
0B42270,WESTERN DIGITAL Ultrastar DC HC330 3.5inch 26.1MM 10000GB 256MB 7200RPM SATA ULTRA 512E TCG,275.89€
WUS721010ALE6L4,"HDD|WESTERN DIGITAL ULTRASTAR|Ultrastar DC HC330|WUS721010ALE6L4|10TB|SATA|256 MB|7200 rpm|3,5""|0B42266",281.19€
HUS728T8TAL5204,"Western Digital Ultrastar DC HDD Server 7K8 (3.5’’, 8TB, 256MB, 7200 RPM, SAS 12Gb/s, 512E SE), SKU: 0B36400",281.89€
0B42258,"HDD|WESTERN DIGITAL ULTRASTAR|Ultrastar DC HC330|0B42258|10TB|SAS|256 MB|7200 rpm|3,5""|0B42258",315.89€
0F30146,WESTERN DIGITAL Ultrastar DC HC520 3.5inch 26.1MM 12000GB 256MB 7200RPM SATA ULTRA 512E SE,339.89€
0B47743,WESTERN DIGITAL Ultrastar DC HC555 3.5inch 26.1 14TB 512 7200RPM SAS ULTRA 512E SE P3 DC,345.29€
0F30143,WESTERN DIGITAL Ultrastar DC HC520 3.5inch 26.1MM 12000GB 256MB 7200RPM SATA ULTRA 4KN SE,346.19€
0B47741,WESTERN DIGITAL Ultrastar DC HC555 3.5inch 26.1 12TB 512 7200RPM SAS ULTRA 512E SE P3 DC,347.59€
0F38462,WESTERN DIGITAL Ultrastar DC HC550 3.5inch 26.1MM 16000GB 512MB 7200RPM SATA ULTRA 512E SE NP3,351.99€
WD121KRYZ,WD Gold 12TB HDD 7200rpm 6Gb/s serial ATA sATA 256MB cache 3.5inch intern RoHS compliant Enterprise Bulk,352.79€
0F38581,WESTERN DIGITAL Ultrastar DC HC550 3.5inch 14TB 512 7200RPM SATA ULTRA 512E SE NP3,355.19€
0F30144,WESTERN DIGITAL Ultrastar DC HC520 3.5inch 26.1MM 12000GB 256MB 7200RPM SATA ULTRA 512E ISE,356.19€
0F29590,"Western Digital Ultrastar DC HC520 12TB 3.5"" „Serial ATA III“",356.19€
0B47745,WESTERN DIGITAL Ultrastar DC HC555 3.5inch 26.1 16TB 512 7200RPM SAS ULTRA 512E SE P3 DC,365.69€
0F38528,"HDD|WESTERN DIGITAL ULTRASTAR|Ultrastar DC HC550|WUH721814AL5204|14TB|SAS|512 MB|7200 rpm|3,5""|MTBF 2500000 hours|0F38528",367.89€
0F29530,"HDD|HGST BY WESTERN DIGITAL|Ultrastar DC HC520|12TB|SAS|256 MB|7200 rpm|3,5""|MTBF 2500000 hours|0F29530",376.19€
0F29532,WESTERN DIGITAL Ultrastar DC HC520 3.5inch 26.1MM 12000GB 256MB 7200RPM SAS ULTRA 512E SE P3,376.19€
