Model;Name;Price
WDS100T2XHE;WD_BLACK™ SSD diskas SN850X 1TB M.2PCIe Gen4, įrašymo greitis iki 6300 MB/,Nuskaitymo greitis iki 7300 MB/s (su radiatoriumi);102.89€
TS1TMTE410S;TRANSCEND 1TB M.2 2242 PCIe Gen4x4 NVMe 3D TLC DRAM-less;102.99€
SFYRSK/1000G;KINGSTON 1TB Renegade PCIe 4.0 NVMe SSD w/ Heatsink;103.19€
LNM800P001T-RN8NG;SSD|LEXAR|1TB|Heatsink M.2|PCIe Gen4|NVMe|Write speed 6300 MBytes/sec|Read speed 7500 MBytes/sec|10mm|MTBF 1500000 hours|LNM800P001T-RN8NG;103.59€
SLEG-860-2000GCS;ADATA LEGEND 860 2TB PCIe M.2 SSD;104.59€
MZ-V7S1T0BW;Samsung SSD 970 EVO Plus, 1TB, M.2 PCIe x4, 3500/3300 MB/s;104.79€
ZP1000GM3A073;SEAGATE FireCuda 530R 1TB SSD Heatsink PCIe Gen4x4 NVMe M.2;105.29€
SKC600MS/1024G;Kingston | KC600 | 1000 GB | Solid-state drive interface mSATA | Read speed 550 MB/s | Write speed 520 MB/s;105.39€
P300P2TBM28;PATRIOT P300 2TB M.2 2280 PCIe SSD;105.79€
ALEG-800-2000GCS;ADATA LEGEND 800 2TB PCIe M.2 SSD;105.89€
ALEG-710-2TCS;ADATA LEGEND 710 2TB PCIe M.2 SSD;105.99€
PBE192TS25SSDR;PATRIOT Burst Elite 1.92TB SATA 3 2.5inch SSD;106.29€
P210S2TB25;PATRIOT P210 2TB SSD SATA 3 Internal Solid State Drive 2.5inch;106.39€
MTFDDAV240TGC-1BC1ZABYYR;SSD|MICRON|5400 Pro|240GB|M.2|SATA 3.0|Write speed 290 MBytes/sec|Read speed 540 MBytes/sec|MTFDDAV240TGC-1BC1ZABYYR;106.89€
P220S2TB25;PATRIOT P220 SSD 2TB SATA 550/500MB/s;107.19€
WDS200T3G0C;WD Green SN350 NVMe SSD 2TB M.2 2280 PCIe Gen3 8Gb/s;107.29€
IRP-SSDPR-P44S-1K0-80;GOODRAM SSD IRDM PRO SLIM 1000GB PCIe 4X4 M.2 2280 RETAIL;107.39€
SEDC2000BM8/240G;KINGSTON 240GB DC2000B PCIe 4.0 M.2 2280 Enterprise SSD;107.39€
CT1000P310SSD2;SSD|CRUCIAL|P310|1TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 6000 MBytes/sec|Read speed 7100 MBytes/sec|TBW 220 TB|CT1000P310SSD2;108.69€
IRP-SSDPR-P44N-01T-30;GOODRAM SSD IRDM PRO NANO 1TB PCIe 4x4 M.2 2230 RETAIL;108.99€
TS1TMTE400S;TRANSCEND 1TB M.2 2242PCIe Gen3x4 NVMe 3D TLC DRAM-less;109.19€
SP002TBP34A60M28;SILICON POWER SSD Ace A60 2TB M.2 PCIe Gen3 x4 NVMe 2200/1600 Mb/s;109.29€
SSD-C970N1TB;SSD|DAHUA|1TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 4280 MBytes/sec|Read speed 4450 MBytes/sec|TBW 2000 TB|MTBF 1500000 hours|SSD-C970N1TB;109.49€
P400LP2KGM28H;PATRIOT P400 Lite M.2 PCIe Gen 4 x4 2TB SSD;109.59€
WDS200T4G0E;WD Green SN3000 NVMe SSD 2TB M.2 2280;109.89€
MZ-V9P1T0BW;SAMSUNG 990 PRO SSD 1TB NVMe diskas, m.2 jungtis, įrašymo greitis iki 6900 MB/s, nuskaitymas iki 7450 MB/s;110.59€
P310P192TM28;PATRIOT P310 1.92TB M2 2280 PCIe SSD NVME;110.99€
S78-440L0F0-P83;SSD|MSI|SPATIUM M560|1TB|M.2|PCIe Gen5|NVMe|3D NAND|Write speed 8400 MBytes/sec|Read speed 10200 MBytes/sec|TBW 600 TB|MTBF 1500000 hours|S78-440L0F0-P83;111.49€
SNV3S/2000G;KINGSTON 2000GB NV3 M.2 2280 PCIe 4.0 NVMe SSD  Read speed 6000 MB/s | Write speed 5000 MB/s;111.69€
SP01KGBP44XS7005;SILICON POWER SSD XPOWER XS70 1TB M.2 PCIe Gen4 x4 NVMe 7300/6800 MB/s;112.49€
CT1000T500SSD5;SSD|CRUCIAL|T500|1TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 6800 MBytes/sec|Read speed 7300 MBytes/sec|TBW 600 TB|CT1000T500SSD5;115.29€
SLEG-900-2TCS;ADATA LEGEND 900 2TB PCIe M.2 SSD;116.00€
LNM620X002T-RNNNG;Lexar | M.2 NVMe SSD | NM620 | 2000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen3x4 | Read speed 3300 MB/s | Write speed 3000 MB/s;116.39€
LRC20Z002TG8;Kioxia EXCERIA G2 M.2 2 TB PCI Express 3.1a BiCS FLASH TLC NVMe 2,100/1,700 MB/s;116.90€
WDS200T4B0E;WD Blue SN5000 NVMe SSD 2TB M.2 2280 PCIe Gen4 Write speed 4850 MBytes/s |Read speed 5150 MB/s;116.90€
TS1TMTE110Q;TRANSCEND 1TB M.2 2280PCIe Gen3x4 QLC DRAM-less;116.99€
CT2000P3SSD8;SSD|CRUCIAL|P3|2TB|M.2|PCIE|NVMe|3D NAND|Write speed 3000 MBytes/sec|Read speed 3500 MBytes/sec|TBW 440 TB|CT2000P3SSD8;117.39€
P320P2TBM28;PATRIOT P320 2TB M.2 2280 PCIE SSD;117.39€
WDS200T3B0E;Western Digital Blue SN580 2TB PCI Express 4.0 TLC NVMe 4150 /4150 MB/s;117.49€
ALEG-850-2TCS;ADATA LEGEND 850 2TB PCIe M.2 SSD Gen4, (PS5 combatible), 5,000/4,600 MB/s;117.59€
SP002TBSS3A55S25;SILICON POWER SSD Ace A55 2TB 2.5inch SATA III 6GB/s 560/530 MB/s;117.79€
LNM710X002T-RNNNG;Lexar | M.2 NVMe SSD | NM710 | 2000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen4x4 | Read speed 4850 MB/s | Write speed 4500 MB/s;119.59€
CT2000P3PSSD8;SSD|CRUCIAL|P3 Plus|2TB|M.2|PCIE|NVMe|3D NAND|Write speed 4200 MBytes/sec|Read speed 5000 MBytes/sec|TBW 440 TB|MTBF 1500000 hours|CT2000P3PSSD8;119.99€
CT2000BX500SSD1;Crucial BX500 2TB 3D NAND SATA 2.5-inch SSD, Read - 540 MB/s, Write - 500 MB/s;121.39€
TS1TMTE245S;TRANSCEND 1TB M.2 2280 PCIe Gen4x4 NVMe 3D TLC DRAM-less;121.39€
S78-440Q990-P83;SSD|MSI|SPATIUM M470 PRO|2TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 5000 MBytes/sec|Read speed 6000 MBytes/sec|2.15mm|TBW 640 TB|MTBF 150000 hours|S78-440Q990-P83;121.59€
SSD-C970VN1TB;SSD|DAHUA|1TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 5680 MBytes/sec|Read speed 6290 MBytes/sec|TBW 600 TB|MTBF 1500000 hours|SSD-C970VN1TB;121.69€
LNQ710X002T-RNNNG;Lexar NVMe SSD | NQ710 | 2000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen4x4 | Read speed 5000 MB/s | Write speed 4000 MB/s;122.59€
MZ-V9P1T0CW;SAMSUNG SSD 990 PRO Heatsink 1TB M.2 NVMe PCIe 4.0;124.19€
MZ-V9P1T0GW;SAMSUNG 990 PRO SSD 1TB M.2 2280 NVMe PCIe 4.0 with Heatsink;124.19€
WDS200T3X0E;WD Black SSD SN770 NVMe 2TB PCIe Gen4 M.2 Read speed 5150 MB/s, Write speed 4850 MB/s;124.99€
MZ-V8P1T0CW;SAMSUNG SSD 980 PRO Heatsink 1TB M.2 NVMe PCIe4;126.19€
VP4300L2TBM28H;PATRIOT Viper VP4300 Lite 2TB M.2 2280 PCIe Gen4 x4;126.49€
LNQ790X002T-RNNNG;Lexar SSD | NQ790 | 2000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen4x4 | Read speed 7000 MB/s | Write speed 6000 MB/s;127.79€
CT2000P310SSD8;Crucial P310 2TB PCIe Gen4 NVMe M.2 SSD;129.39€
ZP2048GV3A002;SEAGATE FireCuda 520N SSD NVMe PCIe M.2 2TB;129.69€
SSDPR-PX500-02T-80-G3;GOODRAM SSD PX500 M.2 PCIe NVMe Gen.3 x4 2TB;130.29€
TS1TMTE300S;TRANSCEND 1TB M.2 2230 PCIe Gen3x4 NVMe 3D TLC DRAM-less;130.99€
MTFDDAV480TGA-1BC1ZABYYR;Micron 5400 PRO 480GB SATA M.2 (22x80) Non-SED SSD [Single Pack], EAN: 649528934024;131.19€
MZ-V8P1T0BW;SAMSUNG SSD 980 PRO 1TB M.2 NVMe PVIe 4.0;132.19€
SDSSDA-2T00-G26;SANDISK SSD PLUS 2TB Sata III 2.5inch Internal SSD 535MB/s;133.89€
TS1TMTE250S;TRANSCEND 1TB M.2 2280 PCIe Gen4x4 NVMe 3D TLC with Dram Graphene Heatsink;134.19€
WDS200T4X0E-00CJA0;WD Black SN7100 NVMe SSD 2TB M.2 2280;134.99€
SEDC2000BM8/480G;KINGSTON 480GB DC2000B PCIe 4.0 M.2 2280 Enterprise SSD;135.69€
AGAMMIXS70B-2T-CS;ADATA GAMMIX S70 2TB M.2 PCIe SSD 7400/6400 MB/s;139.99€
LNM790X002T-RNNNG;Lexar | SSD | NM790 | 2000 GB | SSD form factor M.2 2280 | Solid-state drive interface M.2 NVMe | Read speed 7400 MB/s | Write speed 6500 MB/s;140.19€
SFYRD/2000G;KINGSTON FURY Renegade 2TB PCIe 4.0 NVMe M.2 7300/7000 MB/s;142.39€
MTFDDAK480TGA-1BC1ZABYYR;"SSD SATA2.5"" 480GB 6GB/S/5400 PRO MTFDDAK480TGA MICRON";144.39€
SKC3000D/2048G;KINGSTON KC3000 2TB NVMe M.2 SSD Write speed 7000 MBytes/sec|Read speed 7000 MBytes/sec;145.19€
SEDC600M/960G;KINGSTON 960GB DC600M 2.5inch SATA3 mixed-use data center SSD for enterprise servers and NAS (VMWare Ready);145.19€
WDS200T3B0A;"SSD|WESTERN DIGITAL|Blue SA510|2TB|SATA 3.0|Write speed 520 MBytes/sec|Read speed 560 MBytes/sec|2,5""|TBW 500 TB|MTBF 1750000 hours|WDS200T3B0A";145.59€
S78-440Q600-P83;SSD|MSI|SPATIUM M480 PRO|2TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 7000 MBytes/sec|Read speed 7400 MBytes/sec|2.15mm|TBW 1400 TB|MTBF 1600000 hours|S78-440Q600-P83;145.69€
TS1TMTE250H;TRANSCEND 1TB M.2 2280 PCIe Gen4x4 SSD NVMe 3D TLC with Dram Metal Heatsink;148.19€
WDS200T1X0E;SSD|WESTERN DIGITAL|Black SN850|2TB|M.2|PCIE|NVMe|Write speed 5100 MBytes/sec|Read speed 7000 MBytes/sec|2.38mm|TBW 1200 TB|WDS200T1X0E;149.79€
LNM1090001T-RNANG;Lexar | SSD | Lexar NM1090 | 1000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen5x4 | Read speed 11500 MB/s | Write speed 9000 MB/s;150.49€
MZ-V9S2T0BW;SAMSUNG SSD 990 EVO Plus 2TB M.2 NVMe PCIe;151.19€
MTFDKBA480TFR-1BC1ZABYYR;Micron 7450 PRO 480GB NVMe M.2 (22x80) Non-SED Enterprise SSD [Single Pack];154.59€
CT1000T700SSD5;SSD|CRUCIAL|T700|1TB|M.2|PCIe Gen5|NVMe|TLC|Write speed 9500 MBytes/sec|Read speed 11700 MBytes/sec|TBW 600 TB|CT1000T700SSD5;154.99€
SP002TBP34A80M28;SILICON POWER SSD P34A80 2TB M.2 PCIe Gen3 x4 NVMe 3400/3000 MB/s;156.39€
WDS200T2X0E;WD_BLACK™ SSD diskas SN850X 2TB M.2|PCIe Gen4|įrašymo greitis iki 6600 MB/s|Nuskaitymo greitis iki 7300 MB/s (be radiatoriaus);156.39€
SHPP41-2000GM-2;SK Hynix Platinum P41 SSD | 2000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen4x4 | Read speed 7000 MB/s | Write speed 6500 MB/s;156.99€
WDS200T1R0B;Wd Red SA500 NAS SSD 2TB M.2 SATA3 R/W:560/530 MB/s 3D NAND;159.59€
SFYRDK/2000G;KINGSTON 2TB Renegade PCIe 4.0 NVMe SSD w/ Heatsink;159.69€
MZ-V9E2T0BW;SAMSUNG SSD 990 EVO 2TB M.2 NVMe PCIe Read speed 5000 MB/s | Write speed 4200 MB/s;160.19€
CT1000T705SSD3;SSD|CRUCIAL|T705|1TB|M.2|PCIe Gen5|NVMe|Write speed 10200 MBytes/sec|Read speed 13600 MBytes/sec|TBW 600 TB|CT1000T705SSD3;161.59€
MZ-77Q2T0BW;SAMSUNG SSD 870 QVO 2TB SATA3 2.5inch SATA III;162.79€
SSDPR-PX700-02T-80;GOODRAM SSD PX700 M.2 PCIe 4x4 2TB RETAIL;163.19€
WDS200T1R0C;WD Red SSD SN700 NVMe 2TB M.2 2280 PCIe Gen3 8Gb/s internal drive for NAS devices;166.19€
CT1000T705SSD5;SSD|CRUCIAL|T705|1TB|M.2|PCIe Gen5|NVMe|Write speed 10200 MBytes/sec|Read speed 13600 MBytes/sec|TBW 600 TB|CT1000T705SSD5;168.19€
SSDPR-PX600-2K0-80;GOODRAM SSD PX600 2TB M.2 PCIe NVME gen. 4 x4 3D NAND;168.59€
WDS200T2R0A;"SSD|WESTERN DIGITAL|Red SA500|2TB|SATA 3.0|Write speed 520 MBytes/sec|Read speed 560 MBytes/sec|2,5""|TBW 500 TB|MTBF 1750000 hours|WDS200T2R0A";169.89€
MZ-77E2T0B/EU;SAMSUNG SSD 870 EVO 2TB 2.5inch SATA 560MB/s read 530MB/s write;169.99€
WDS200T2XHE;WD_BLACK™ SN850X NVMe™ SSD 2TB|M.2|PCIE|NVMe|Write speed 6600 MBytes/sec|Read speed 7300 MBytes/sec|2.38mm|TBW 1200 TB|WDS200T2XHE;169.99€
MZ-V8P2T0BW;SAMSUNG SSD 980 PRO 2TB M.2 NVMe PCIe 4.0 Write 5000 MB/s|Read7000 MB/s;173.99€
MZ-V9P2T0BW;SAMSUNG 990 PRO SSD 2TB NVMe diskas, įrašymo greitis iki 6900 MB/s, nuskaitymas iki 7450 MB/s;173.99€
ZP2000GM3A063;SEAGATE FireCuda 530R 2TB SSD PCIe Gen4x4 NVMe M.2;175.39€
CT2000P310SSD2;SSD|CRUCIAL|P310|2TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 6000 MBytes/sec|Read speed 7100 MBytes/sec|TBW 440 TB|CT2000P310SSD2;175.49€
VP4300-2TBM28H;PATRIOT VIPER VP4300 2TB M.2 2280 SSD NVMe PCIe Gen4X4 up to 7400MB/s;175.69€
LNM800P002T-RN8NG;Lexar NM800 PRO with Heatsink 2000 GB, SSD form factor M.2 2280, SSD interface M.2 NVMe 1.4, Write speed 6500 MB/s, Read speed 7500 MB/s;176.89€
SSD-C800AS2TB;"SSD|DAHUA|2TB|SATA|3D NAND|Write speed 460 MBytes/sec|Read speed 540 MBytes/sec|2,5""|TBW 800 TB|MTBF 1500000 hours|SSD-C800AS2TB";177.29€
TS2TMTE245S;TRANSCEND 2TB M.2 2280 PCIe Gen4x4 NVMe 3D TLC DRAM-less;178.69€
CT2000T500SSD8;SSD|CRUCIAL|T500|2TB|M.2|PCIe Gen4|NVMe|3D NAND|Write speed 7000 MBytes/sec|Read speed 7400 MBytes/sec|TBW 1200 TB|CT2000T500SSD8;179.49€
TS2TSSD220Q;TRANSCEND SSD220Q 2TB SATA3 2.5inch SSD QLC;181.19€
ZP2000GM3A073;SEAGATE FireCuda 530R 2TB SSD Heatsink PCIe Gen4x4 NVMe M.2;184.29€
SKC600/2048G;"SSD|KINGSTON|KC600|2TB|SATA 3.0|TLC|Write speed 520 MBytes/sec|Read speed 550 MBytes/sec|2,5""|TBW 1200 TB|MTBF 1000000 hours|SKC600/2048G";184.99€
MZ-V9P2T0CW;SAMSUNG 990 PRO SSD 2TB M.2 NVMe PCIe 4.0 Heatsink (su riadiatoriumi) Write 6900 MB/s |Read 7450 MB/s;187.29€
MZ-V9P2T0GW;SAMSUNG Retail SSD 990 PRO 2TB Heatsink M.2 NVMe PCIe 4.0 up to 7.450 MB/s read+6.900 MB/s write;187.29€
IRP-SSDPR-P44S-2K0-80;GOODRAM SSD IRDM PRO M.2 SLIM 2TB NVME PCIE GEN.4 x4 2280 odczyt do 7000MB/s zapis do 6850MB/s;190.69€
SP02KGBP44XS7005;SILICON POWER SSD XPOWER XS70 2TB M.2 PCIe Gen4 x4 NVMe 7300/6800 MB/s;193.89€
TS2TMTS830S;Transcend SSD 830S M.2 2280 SATA III 6Gb/s, 2TB, R/W 560/520 MB/s;195.89€
TS2TMTE115S;TRANSCEND 2TB SSD internal M.2 2280 PCIe Gen3x4 NVMe TLC DRAM-less;197.49€
TS2TMTE400S;TRANSCEND 2TB M.2 2242 PCIe Gen3x4 NVMe 3D TLC DRAM-less;197.79€
TS2TMTE220S;TRANSCEND 2TB M.2 2280 PCIe Gen3x4 M-Key 3D TLC with Dram;199.39€
SEDC2000BM8/960G;KINGSTON 960GB DC2000B PCIe 4.0 M.2 2280 Enterprise SSD;199.49€
IRP-SSDPR-P44N-02T-30;GOODRAM SSD IRDM PRO NANO 2TB PCIe 4x4 M.2 2230 RETAIL;200.19€
S78-440Q940-P83;SSD|MSI|SPATIUM M560|2TB|M.2|PCIe Gen5|NVMe|3D NAND|Write speed 8700 MBytes/sec|Read speed 10300 MBytes/sec|TBW 1200 TB|MTBF 1500000 hours|S78-440Q940-P83;204.39€
TS2TMTE410S;TRANSCEND 2TB M.2 2242 PCIe Gen4x4 NVMe 3D TLC DRAM-less;205.19€
TS2TSSD230S;Transcend SSD230S, 2TB, 2.5'', SATA3, 3D, R/W 560/520 MB/s, Aluminum case;214.79€
MTFDDAK960TGA-1BC1ZABYYR;"SSD SATA2.5"" 960GB 6GB/S/5400 PRO MTFDDAK960TGA MICRON";215.99€
TS2TSSD225S;TRANSCEND 2TB 2.5inch SSD SATA3 3D TLC;216.59€
MTFDDAV960TGA-1BC1ZABYYR;SSD|MICRON|5400 Pro|960GB|M.2|SATA 3.0|7mm|MTBF 3000000 hours|MTFDDAV960TGA-1BC1ZABYYR;219.69€
4XB1M86955;Lenovo | SSD | 4XB1M86955 | 1000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCI Express 4.0 (NVMe) | Write speed 4400 MB/s;220.19€
TS2TMTE250S;TRANSCEND 2TB M.2 2280 PCIe Gen4x4 NVMe 3D TLC with Dram Graphene Heatsink;221.69€
MZ7L3960HCJR-00A07;SAMSUNG PM893 Data Center SSD 960GB internal 2.5inch SATA 6Gb/s;229.19€
TS2TMTE250H;TRANSCEND 2TB M.2 2280 PCIe Gen4x4 SSD NVMe 3D TLC with Dram Metal Heatsink;233.39€
SNV3S/4000G;KINGSTON 4TB NV3 M.2 2280 NVMe SSD;244.19€
LNM1090002T-RNANG;Lexar | SSD | Lexar NM1090 | 2000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen5x4 | Read speed 12000 MB/s | Write speed 11000 MB/s;247.19€
LNQ790X004T-RNNNG;Lexar NVMe SSD | NQ790 | 4000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen4x4 | Read speed 7000 MB/s | Write speed 6000 MB/s;253.69€
WDS400T4B0E;WD Blue SN5000 NVMe SSD 4TB M.2 2280 PCIe Gen4;258.29€
IRP-SSDPR-P44A-1K0-80;GOODRAM SSD IRDM PRO 1TB M.2 PCIe Gen4x4 NVMe 7000/5500 MB/s;258.89€
SEDC600M/1920G;KINGSTON 1.92TB DC600M 2.5inch SATA3 mixed-use data center SSD for enterprise servers and NAS (VMWare Ready);259.79€
WDS400T3B0A;WD Blue SA510 SSD 4TB SATA III 6Gb/s cased 2.5inch 7mm internal single-packed;260.79€
MTFDKBG960TFR-1BC1ZABYYR;SSD|MICRON|7450 PRO|960GB|M.2|NVMe|3D NAND|Write speed 1400 MBytes/sec|Read speed 5000 MBytes/sec|TBW 1700 TB|MTBF 2000000 hours|MTFDKBG960TFR-1BC1ZABYYR;262.39€
TS480GJDM825;Transcend JetDrive 825 480GB ,PCIe SSD upgrade kit for Mac;263.79€
S78-440Q670-P83;SSD|MSI|SPATIUM M570 PRO|2TB|M.2|PCIe Gen5|NVMe|3D NAND|Write speed 11800 MBytes/sec|Read speed 12400 MBytes/sec|TBW 1400 TB|MTBF 1600000 hours|S78-440Q670-P83;265.89€
LNM790X004T-RNNNG;Lexar | SSD | NM790 | 4000 GB | SSD form factor M.2 2280 | Solid-state drive interface M.2 NVMe | Read speed 7400 MB/s | Write speed 6500 MB/s;270.19€
MZ1L2960HCJR-00A07;SAMSUNG PM9A3 PCIe4.0x4 M.2 960GB;271.59€
VP4300L4TBM28H;PATRIOT Viper VP4300 Lite 4TB M.2 2280 PCIe Gen4 x4;277.39€
SKC3000D/4096G;KINGSTON KC3000 4096GB PCIe 4.0 NVMe M.2 SSD;285.39€
SFYRD/4000G;Kingston 4000G  FURY Renegade PCIe 4.0 NVMe M.2 SSD, Write speed 7000 MB/s|Read speed 7300 MB/s;286.69€
MZ-V9S4T0BW;SAMSUNG SSD 990 EVO Plus 4TB M.2 NVMe PCIe;289.99€
LNM790X004T-RN9NG;Lexar | NM790 with Heatsink | 4000 GB | SSD form factor M.2 2280 | Solid-state drive interface PCIe Gen4x4 | Read speed 7400 MB/s | Write speed 6500 MB/s;291.89€
SP04KGBP44UD9005;SILICON POWER SSD UD90 4TB M.2 PCIe NVMe Gen4x4 NVMe 1.4 5000/4800 MB/s;295.89€
WDS400T2X0E;WD_BLACK™ SN850X NVMe™ SSD 4TB|M.2|PCIE|NVMe|Write speed 6600 MBytes/sec|Read speed 7300 MBytes/sec (be radiatoriaus);297.39€
MZ-77E4T0B/EU;SAMSUNG SSD 870 EVO 4TB SATA III 2.5inch SSD 560MB/s read 530MB/s write;303.29€
MZ-77Q4T0BW;SAMSUNG SSD 870 QVO 4TB SATA 2.5inch SATA III;316.69€
AGAMMIXS70B-4T-CS;ADATA GAMMIX S70 Blade 4TB M.2 PCIe SSD;319.19€
TS960GJDM855;Transcend JetDrive 855 for Apple, 960GB, PCIe SSD upgrade kit for Mac;323.19€
MZ-V9P4T0BW;SAMSUNG SSD 990 PRO 4TB M.2 2280 PCIe 4.0 x4 NVMe 2.0;328.39€
SSDPR-PX700-04T-80;GOODRAM SSD PX700 M.2 PCIe 4x4 4TB RETAIL;330.59€
SNV3510-800G;SYNOLOGY SNV3510 800GB M.2 NVMe SSD PCIe 3.0 x4 3100MB/s read 1000MB/s write;335.89€
MZ-V9P4T0CW;SAMSUNG SSD 990 PRO 4TB M.2 NVMe PCIe 4.0 Heatsink;338.79€
MZ-V9P4T0GW;SAMSUNG 990 Pro SSD 4TB M.2 2280 PCIe 4.0 x4 NVMe 2.0;338.79€
WDS400T2R0A;WD Red SSD SA500 NAS 4TB 2.5inch SATA;338.99€
MZ7L31T9HBLT-00A07;SAMSUNG PM893 Data Center SSD 1.920GB internal 2.5inch SATA 6Gb/s;359.19€
MTFDDAK1T9TGA-1BC1ZABYYR;"SSD SATA2.5"" 1.92TB 6GB/S/5400 PRO MTFDDAK1T9TGA MICRON";373.59€
ZP4000GM3A063;SEAGATE FireCuda 530R Heatsink SSD 4TB NVMe PCIe M.2;379.39€
ZP4000GM3A073;SEAGATE FireCuda 530R 4TB SSD Heatsink PCIe Gen4x4 NVMe M.2;387.89€
IRP-SSDPR-P44S-4K0-80;GOODRAM IRDM PRO Slim 4TB M.2 2280 PCI-E x4 Gen4 NVMe;397.89€
TS4TMTE250H;TRANSCEND 4TB M.2 2280 PCIe Gen4x4 SSD NVMe 3D TLC with Dram Metal Heatsink;403.00€
TS4TMTE245S;TRANSCEND 4TB M.2 2280 PCIe Gen4x4 NVMe 3D TLC DRAM-less;412.00€
TS4TMTS830S;TRANSCEND 4TB M.2 2280 SSD SATA3 B+M Key TLC;421.00€
MTFDKCB1T9TFR-1BC1ZABYYR;SSD|MICRON|SSD series 7450 PRO|1.92TB|PCIE|NVMe|NAND flash technology TLC|Write speed 5600 MBytes/sec|Read speed 6800 MBytes/sec|Form Factor U.3|TBW 7000 TB|MTFDKCB1T9TFR-1BC1ZABYYR;433.00€
TS4TMTE250S;TRANSCEND 4TB M.2 2280 PCIe Gen4x4 SSD NVMe 3D TLC with Dram Graphene Heatsink;438.00€
MTFDKBG1T9TFR-1BC1ZABYYR;Micron 7450 PRO 1920GB NVMe M.2 (22x110) Non-SED Enterprise SSD [Single Pack];454.00€
MZ1L21T9HCLS-00A07;SAMSUNG PM9A3 PCIe4.0x4 M.2 1.92TB;468.00€
IRP-SSDPR-P44A-2K0-80;GOODRAM SSD IRDM PRO 2TB M.2 PCIe Gen4x4 NVMe 7000/6850 MB/s;493.00€
SEDC600M/3840G;KINGSTON 3.84TB DC600M 2.5inch SATA3 mixed-use data center SSD for enterprise servers and NAS (VMWare Ready);500.00€
MZ-77Q8T0BW;SAMSUNG SSD 870 QVO 8TB SATA 2.5inch SATA III;602.00€
MTFDDAK3T8TGA-1BC1ZABYYR;Micron 5400 PRO 3840GB SATA 2.5'' (7mm) Non-SED SSD [Single Pack], EAN: 649528933829;695.00€
MZ1L23T8HBLA-00A07;SAMSUNG PM9A3 PCIe4.0x4 M.2 3.84TB;742.00€
AGAMMIXS70B-8000G-CS;ADATA GAMMIX S70 Blade 8TB M.2 PCIe SSD;801.00€
LNM790X008T-RNNNG;Lexar SSD | NM790 | 8000 GB | SSD form factor M.2 2280 | Solid-state drive interface M.2 NVMe | Read speed 7400 MB/s | Write speed 6500 MB/s;851.00€
SEDC600M/7680G;KINGSTON 7.68TB DC600M 2.5inch SATA3 mixed-use data center SSD for enterprise servers and NAS (VMWare Ready);913.00€
