Model;Name;Price
11315-01-20G;SAPPHIRE PULSE AMD RADEON RX 6400 GAMING 4GB GDDR6 HDMI DP LP;139.89€
VN1055TF41;Graphics Card|BIOSTAR|NVIDIA GeForce GTX 1050 TI|4 GB|GDDR5|128 bit|PCIE 3.0 16x|Memory 7008 MHz|GPU 1291 MHz|Dual Slot Fansink|1xDVI-D|1xHDMI|1xDisplayPort|VN1055TF41;145.59€
RX6400 LP 4G;Vaizdo plokštė. ASROCK RX 6400 LP 4GB;153.79€
11314-07-20G;Graphics Card|SAPPHIRE|AMD Radeon RX 6500 XT|4 GB|GDDR6|PCIE 4.0 4x|Dual Slot Fansink|1xHDMI|1xDisplayPort|11314-07-20G;159.19€
RX6500XT PGD 4GO;ASROCK RX 6500 XT Phantom Gaming D OC 4GB GDDR6 1xDP 1.4a HBR3 1xHDMI 2.1;175.59€
VCG16514D6DFXPB1;Graphics card GeForce GTX 1650 4GB GDDR6 DUAL FAN;176.89€
VCNRTXA400-SB;PNY NVIDIA RTX A400 4GB Low Profile OEM Version;176.99€
VCNT400-4GB-SB;PNY NVIDIA T400 4GB LowProfile OEM version 3xMini DP 1.4;178.99€
AFRX570-8192D5H3-V2;Graphic card RX 570 8GB GDDR5;179.79€
GV-R64D6-4GL;GIGABYTE Radeon RX 6400 D6 Low Profile 4GB GDDR6 1xDP 1.4 1xHDMI 2.1;187.69€
11314-08-20G;Graphics Card|SAPPHIRE|AMD Radeon RX 6500 XT|8 GB|GDDR6|PCIE 4.0 4x|Dual Slot Fansink|1xHDMI|1xDisplayPort|11314-08-20G;188.79€
GV-R64EAGLE-4GD;GIGABYTE Radeon RX 6400 EAGLE 4GB GDDR6 1xDP 1.4 1xHDMI 2.1;194.39€
NE63050018JE-1070F;Graphics Card|PALIT|NVIDIA GeForce RTX 3050|6 GB|GDDR6|96 bit|PCIE 4.0 16x|GPU 1442 MHz|Single Slot Fansink|1xHDMI|1xDisplayPort|NE63050018JE-1070F;194.59€
AFRX5500XT-8GD6H7;Afox RX 5500XT 8GB GDD R6;196.19€
GV-N3050WF2OCV2-6GD;GIGABYTE GV-N3050WF2OCV2-6GD 1.0 | Gigabyte;198.19€
DUAL-RTX3050-O6G;ASUS Dual GeForce RTX™ 3050 OC Edition 6GB GDDR6 with two powerful fans AAA gaming performance and ray tracing;202.19€
90YV0K60-M0NA00;ASUS DUAL RTX 3050 OC 6GB;202.39€
RTX 3050 VENTUS 2X E 6G OC;MSI GeForce RTX 3050 VENTUS 2X E 6GB OC;202.69€
