Model;Name;Price
B760M D3HP 1.0;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1x15pin D-sub|1xHDMI|1xDisplayPort|2xUSB 2.0|5xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B760MD3HP1.0;115.39€
A620MP-E PRO;BIOSTAR A620MP-E PRO pagrindinė plokštė;115.69€
90MB1HA0-M0EAY0;Asus PRIME B760M-R D4 | Processor family Intel | Processor socket LGA1700 | Number of SATA connectors 4;115.99€
90MB14U0-M0EAY0;Asus | PRIME B550-PLUS | Processor family AMD | Processor socket AM4 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 6 | Chipset AMD B550 | ATX;116.29€
B650MD3HP;Mainboard|GIGABYTE|AMD B650|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|2xDisplayPort|2xUSB 2.0|3xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B650MD3HP;116.49€
B550M PRO-VDH WIFI;MSI | B550M PRO-VDH WIFI | Processor family AMD | Processor socket AM4 | DDR4 | Memory slots 4 | Chipset AMD B | Micro ATX;116.99€
A620M PRO RS;ASRock | A620M PRO RS | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;117.29€
PRIMEB760M-K;Mainboard|ASUS|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 2|2xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|2xM.2|1x15pin D-sub|1xHDMI|2xUSB 2.0|4xUSB 3.2|1xPS/2|1xRJ45|3xAudio port|PRIMEB760M-K;117.39€
H610M GAMING WF DDR4;GIGABYTE H610M GAMING WF LGA1700 2xDDR4 4xSATA 2xM.2 1xHDMI 2xDP;118.19€
B760MPGLIGHTNINGWIFI/SKARD;ASRock B760M PG LIGHTNING WIFI (atidaryta paluotė nauja nedaudota, pakuotėje nėra galinės skardelės);120.70€
B760MPGLIGHTNING;Mainboard|ASROCK|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 16x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|2xUSB 2.0|3xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B760MPGLIGHTNING;120.89€
90MB1F60-M0EAY0;Asus | PRIME B650M-K | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;121.00€
B760MGAMINGXDDR4;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR4|Memory slots 4|1xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|1xDisplayPort|5xUSB 2.0|3xUSB 3.2|3xAudio port|B760MGAMINGXDDR4;121.69€
H670M PRO RS;ASROCK H670M Pro RS LGA1700 4x DDR4 DIMM HDMI DP 1xPCIe 5.0 x16 1xPCIe 4.0 x16 3xPCIe 3.0 x1;121.89€
B760M PG LIGHTNING;ASROCK B760M PG LIGHTNING LGA1700 1xHDMI 1xDP;122.29€
B760M D3HP;GIGABYTE B760M D3HP LGA1700 4xDDR5 4xSATA 2xM.2;122.39€
B760MDS3H;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1x15pin D-sub|1xHDMI|2xDisplayPort|2xUSB 2.0|3xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B760MDS3H;122.99€
A620M GAMING X;Gigabyte | A620M GAMING XG10 | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset AMD A620 | Micro ATX;123.29€
PRO B650M-P;MSI | PRO B650M-P | Processor family AMD | Processor socket AM5 | DDR5 | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset AMD B650 | mATX;124.19€
MPG B550 GAMING PLUS;MSI | MPG B550 GAMING PLUS | Processor family AMD | Processor socket AM4 | DDR4 | Memory slots 4 | Chipset AMD B | ATX;124.29€
B760MDS3HAXDDR41.2;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR4|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|2xDisplayPort|2xAudio-In|1xAudio-Out|2xUSB 2.0|3xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|2xRF-Out|B760MDS3HAXDDR41.2;124.29€
B760M DS3H AX DDR4;Gigabyte | B760M DS3H AX DDR4 1.0 M/B | Processor family Intel | Processor socket  LGA1700 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | Micro ATX;126.39€
B550 EAGLE WIFI6 1.0;Mainboard|GIGABYTE|AMD B550|SAM4|ATX|Memory DDR4|Memory slots 4|4xPCI-Express 1x|1xPCI-Express 16x|2xM.2|1xHDMI|1xAudio-In|1xAudio-Out|1xMicrophone|4xUSB 2.0|3xUSB 3.2|1xUSB-C|1xRJ45|B550EAGLEWIFI61.0;126.79€
B760 PRO RS/D4;ASRock | B760 PRO RS/D4 | Processor family Intel | Processor socket  LGA1700 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 | ATX;127.19€
B650MPGLIGHTNING;Mainboard|ASROCK|AMD B650|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|3xM.2|1xHDMI|1xDisplayPort|4xUSB 2.0|3xUSB 3.2|1xUSB-C|1xRJ45|3xAudio port|B650MPGLIGHTNING;128.59€
B860M-X;ASROCK B860M-X LGA1851 DDR5 mATX MB;128.59€
B760M DS3H;Gigabyte | B760M DS3H 1.0 M/B | Processor family Intel | Processor socket LGA1700 | DDR5 | Memory slots 4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | Micro ATX;128.69€
B650MP-E PRO;BIOSTAR B650MP-E PRO pagrindinė plokštė;129.29€
B550 AORUS ELITE V2;Gigabyte B550 AORUS ELITE V2 AMD B550 AORUS Motherboard with Twin 12+2 Phases Digital VRM, Enlarged Surface Heatsinks, PCIe 4.0 x16 Slot, Dual PCIe 4.0/3.0 x4 M.2 with One Thermal Guard, 2.5GbE LAN, RGB FUSION 2.0, Q-Flash Plus;129.39€
B760 GAMING X DDR4;Gigabyte | B760 GAMING X DDR4 1.0 M/B | Processor family Intel | Processor socket  LGA1700 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | ATX;129.59€
B760DS3H;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|ATX|Memory DDR5|Memory slots 4|4xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|1xDisplayPort|4xUSB 2.0|1xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B760DS3H;129.59€
90MB1EK0-M1EAYC;ASUS PRIME B760M-A-CSM LGA1700 mATX MB 4xDDR5 4xSATA 2xM.2;129.59€
B850M-X;ASROCK B850M-X AM5 DDR5 mATX MB;129.79€
B550 EAGLE WIFI6;Gigabyte B550 EAGLE WIFI6 | Processor family AMD | Processor socket AM4 | DDR4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;131.29€
B650M PG LIGHTNING;ASRock B650M PG LIGHTNING | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;131.39€
B550 PG RIPTIDE;ASRock B550 PG RIPTIDE | Processor family AMD | Processor socket AM4 | DDR4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 6;131.49€
90MB1EZ0-M0EAY0;Asus | TUF GAMING A620M-PLUS | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset  AMD A620 | Micro-ATX;131.89€
PRIME B660M-A WIFI D4;PRIME B660M-A WIFI D4 s 1700 4DDR4 HDMI M.2 mAT;132.59€
B760M G P WIFI DDR4 1.0;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR4|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|1xDisplayPort|2xUSB 2.0|1xUSB 3.2|1xUSB-C|1xPS/2|1xOptical S/PDIF|1xRJ45|3xAudio port|B760MGPWIFIDDR41.0;134.49€
TUF GAMING B450-PLUS II;ASUS TUF GAMING B450-PLUS II | Asus | TUF GAMING B450-PLUS II | Processor family AMD | Processor socket AM4 | DDR4 | Memory slots 4 | Number of SATA connectors 6 x SATA-600 (RAID) | Chipset AMD B | ATX;134.59€
B760 DS3H;Gigabyte | B760 DS3H 1.0 M/B | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | ATX;134.69€
B760M PRO RS;ASRock B760M PRO RS | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;135.19€
B550M-ITX/AC;ASRock B550M-ITX/AC | Processor family AMD | Processor socket AM4 | DDR4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;135.29€
PRO B760-P DDR4 II;MSI | PRO B760-P DDR4 II | Processor family Intel | Processor socket LGA1700 | DDR4 | Number of SATA connectors 4;135.29€
B760M PG LIGHTNING WIFI;ASRock | B760M PG LIGHTNING WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;135.49€
B760MDS3HAX1.2;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|2xDisplayPort|2xAudio-In|1xAudio-Out|2xUSB 2.0|3xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|B760MDS3HAX1.2;135.79€
PRIME H810M-A-CSM;Motherboard PRIME H810M-A-CSM;136.89€
90MB1G00-M0EAY0;ASUS PRIME H610M-A WIFI | Asus | Processor family Intel H610 | Processor socket 1 x LGA1700 Socket | 2 DIMM slots - DDR5, non-ECC, unbuffered | Supported hard disk drive interfaces SATA-600, 1 x M.2 | Number of SATA connectors 4;137.29€
B760 DS3H AX DDR4;GIGABYTE B760 DS3H AX LGA1700 4xDDR4 4xSATA 2xM.2 1xDP 1xHDMI;137.39€
90MB14G0-M0EAY0;Asus | TUF GAMING B550-PLUS | Processor family AMD | Processor socket AM4 | DDR4 | Memory slots 4 | Chipset AMD B | ATX;137.79€
B760M PG RIPTIDE;ASROCK B760M PG RIPTIDE mATX 4xDDR5 1xPCIe 4.0 x16 LAN 2.5Gb/s;137.79€
7E29-001R;MSI PRO B760-P DDR4 II pagrindinė plokštė Intel B760 LGA 1700 ATX;137.79€
B840M DS3H;GIGABYTE B840M DS3H AM5 1xHDMI 2xDP;138.39€
90MB1KK0-M0EAYC;ASUS PRIME H810M-A-CSM Intel H810 LGA 1851 (Socket V1) „micro ATX“;139.19€
ROG STRIX B550-A GAMING;Motherboard ROG STRIX B550-A GAMING AM4 4DDR4 HDMI/DP ATX;139.59€
PRIMEB760M-AWIFID4;Mainboard|ASUS|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR4|Memory slots 4|3xPCI-Express 4.0 16x|2xM.2|2xHDMI|1xDisplayPort|4xUSB 2.0|2xUSB 3.2|1xPS/2|1xRJ45|3xAudio port|PRIMEB760M-AWIFID4;140.19€
90MB1CX0-M1EAY0;Asus | PRIME B760M-A WIFI D4 | Processor family Intel | Processor socket LGA1700 | DDR4 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;140.99€
B550 PG VELOCITASO;SALE OUT. ASRock AMD AM4 B550/4DDR4/6SATA3 PG VELOCITA | ASRock B550 PG Velocita | Processor family AMD | Processor socket AM4 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces SATA3, M.2 | Number of SATA connectors 6 | Chipset AMD B550 | ATX | REFURBISHED, WITHOUT ORIGINAL PACKAGING AND ACCESSORIES | ASRock B550 PG Velocita | Processor family AMD | Processor socket AM4 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces SATA3, M.2 | Number of SATA connectors 6 | Chipset AMD B550 | ATX | REFURBISHED, WITHOUT ORIGINAL PACKAGING AND ACCESSORIES;140.99€
PRO B760-P WIFI DDR4;MSI PRO B760-P WIFI DDR4 LGA1700 ATX MB 2xPCIe x16 4xSATA;141.89€
PRIMEB760M-PLUS;Mainboard|ASUS|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 1x|2xPCI-Express 4.0 16x|2xM.2|1xHDMI|1xDisplayPort|4xUSB 2.0|2xUSB 3.2|1xPS/2|1xRJ45|3xAudio port|PRIMEB760M-PLUS;143.29€
B760 PRO RS;ASRock | B760 PRO RS | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 | ATX;143.79€
B760M G P WIFI DDR4;GIGABYTE B760M G P WIFI DDR4 LGA1700 4xDDR4 4xSATA 2xM.2;144.19€
B760 GAMING PLUS WIFI DDR4;MSI B760 GAMING PLUS WIFI DDR4 | Processor family Intel | Processor socket  LGA1700 | DDR4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;144.29€
90MB1F00-M0EAY0;Asus | TUF GAMING A620M-PLUS WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset AMD A620 | Micro-ATX;145.29€
PRIME H810M-A WIFI;Motherboard PRIME H810M-A WIFI s1851 XDDR5 USBC mATX;146.19€
PRIME B550M-A/CSM;PRIME B550M-A/CSM AM4 4DDR4 HDMI M.2 mATX;146.79€
B850M PRO-A;ASRock B850M PRO-A | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;146.99€
B650EAGLE;Mainboard|GIGABYTE|AMD B650|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 16x|3xPCI-Express 3.0 16x|3xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|6xUSB 2.0|2xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|B650EAGLE;147.29€
90MB1KJ0-M0EAY0;ASUS PRIME H810M-A WIFI LGA1851 DDR5 mATX MB;148.19€
B760GAMINGX;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|3xM.2|1xHDMI|1xDisplayPort|5xUSB 2.0|2xUSB 3.2|1xUSB-C|1xRJ45|6xAudio port|B760GAMINGX;148.49€
B760DS3HAX1.1;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|ATX|Memory DDR5|Memory slots 4|4xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|1xDisplayPort|2xAudio-In|1xAudio-Out|4xUSB 2.0|1xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|2xRF-Out|B760DS3HAX1.1;148.49€
B760MGAMINGXAX1.1;Mainboard|GIGABYTE|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 16x|1xM.2|1xHDMI|1xDisplayPort|5xUSB 2.0|3xUSB 3.2|1xRJ45|3xAudio port|B760MGAMINGXAX1.1;148.49€
B860M D3HP 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 1x|1xPCI-Express 16x|2xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|3xUSB 2.0|3xUSB 3.2|1xPS/2|1xRJ45|B860MD3HP1.0;148.49€
B850M D3HP;Gigabyte B850M D3HP | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;148.49€
90MB1FU0-M0EAY0;ASUS TUF GAMING B650M-E AM5 4xDDR5 mATX MB 4xSATA 2xM.2;148.99€
B860M-X WIFI;ASROCK B860M-X WiFi LGA1851 DDR5 mATX MB;148.99€
B760 DS3H AX;Gigabyte | B760 DS3H AX 1.x M/B | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | ATX;150.49€
PRO B760-P II;MSI | PRO B760-P II | Processor family Intel | Processor socket LGA1700 | DDR5 | Number of SATA connectors 4;150.99€
B760 GAMING X;Gigabyte | B760 GAMING X 1.0 M/B | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | ATX;151.89€
90MB1CW0-M1EAY0;Asus | PRIME B760-PLUS D4 | Processor family Intel | Processor socket LGA1700 | DDR4 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;151.89€
PRO B650-S WIFI;MSI | PRO B650-S WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;151.99€
B650 UD AX;Gigabyte B650 UD AX | Processor family AMD Ryzen | Processor socket AM5 | DDR5 | Number of SATA connectors 4;152.49€
TUF GAMING A620M-PLUS WIFI;Motherboard TUF GAMING A620M-PLUS WIFI AM5 4DDR5 HDMI/DP mATX;152.59€
PRIMEB760M-AWIFI;Mainboard|ASUS|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|3xPCI-Express 4.0 16x|2xM.2|2xHDMI|1xDisplayPort|4xUSB 2.0|2xUSB 3.2|1xPS/2|1xRJ45|3xAudio port|PRIMEB760M-AWIFI;152.69€
90MB1EF0-M0EAY0;Asus PRIME B760-PLUS Processor family Intel Processor socket  LGA1700 DDR5 DIMM Memory slots 4 Supported hard disk drive interfaces  SATA, M.2 Number of SATA connectors 4 Chipset Intel B760 ATX;152.89€
90MB1EF0-M1EAY0;Asus | PRIME B760 PLUS | Processor family Intel | Processor socket LGA1700 | DDR5 | Number of SATA connectors 4;153.39€
B650M PRO RS;ASRock | B650M PRO RS | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;153.49€
B650M GAMING PLUS WF 1.1;Mainboard|GIGABYTE|AMD B650|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 1x|1xPCI-Express 16x|1xM.2|1xHDMI|2xDisplayPort|2xUSB 2.0|3xUSB 3.2|1xUSB-C|1xPS/2|B650MGAMINGPLUSWF1.1;153.49€
90MB1EL0-M1EAY0;ASUS PRIME B760M-A WIFI LGA 1700 4xDDR5 microATX 4xSATA MB 2xHDMI 1xDP 2xM.2;153.79€
B860 PRO-A;ASROCK B860 Pro-A LGA1851 DDR5 ATX MB;154.49€
B760M GAMING PLUS WIFI;MSI | B760M GAMING PLUS WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;155.29€
B860M D3HP;GIGABYTE B860M D3HP LGA1851 MB 4xDDR5 4xSATA 3xM.2;155.59€
B860M EAGLE;GIGABYTE B860M EAGLE LGA1851 MB 4xDDR5 4xSATA 3xM.2;155.59€
PRIME B860M-K;Mainboard|ASUS|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 2|2xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|3xUSB 2.0|2xUSB 3.0|1xUSB 3.2|1xPS/2|1xRJ45|PRIMEB860M-K;155.89€
B760M GAMING X AX;Gigabyte B760M GAMING X AX | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;156.19€
90MB1JT0-M0EAY0;ASUS PRIME B860M-K LGA1851 DDR5 mATX MB 1xHDMI 1xDP 2xM.2 4xSATA;156.19€
90MB15J0-M0EAY0;Asus | ROG STRIX B550-A GAMING | Processor family AMD | Processor socket AM4 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 6 | Chipset AMD B550 | ATX;156.69€
B650 EAGLE;GIGABYTE B650 EAGLE AM5 4xDDR5 4xSATA 3xM.2;156.69€
7E29-002R;MSI PRO B760-P II pagrindinė plokštė Intel B760 LGA 1700 ATX;157.39€
PRO B760-P WIFI DDR4;MSI PRO B760-P WIFI DDR4 motherboard | MSI;157.39€
B760 GAMING PLUS WIFI;MSI | B760 GAMING PLUS WIFI | Processor family Intel | Processor socket  LGA1700 | DDR5 | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 | ATX;158.39€
90MB19Y0-M0EAY0;Asus | TUF GAMING B550M-PLUS WIFI II | Processor family AMD | Processor socket AM4 | DDR4 | Memory slots 4 | Chipset  B550 | microATX;159.89€
B650 EAGLE AX 1.1;Mainboard|GIGABYTE|AMD B650|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 16x|3xPCI-Express 3.0 16x|3xM.2|2xHDMI|1xDisplayPort|6xUSB 2.0|2xUSB 3.2|1xUSB-C|1xRJ45|3xAudio port|B650EAGLEAX1.1;159.99€
B850M PRO-A WIFI;ASRock B850M PRO-A WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;159.99€
B850M DS3H;Mainboard|GIGABYTE|AMD B850|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 4x|1xPCI-Express 5.0 16x|2xM.2|1xHDMI|2xDisplayPort|4xUSB 2.0|2xUSB 3.2 type B|1xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B850MDS3H;161.19€
PRIME B760-PLUS;Motherboard TUF GAMING B760-PLUS s1700 4DDR5 ATX;161.69€
PRO B840-P WIFI;MSI PRO B840-P WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;162.19€
B650 EAGLE AX;Gigabyte | B650 EAGLE AX | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;162.89€
TUF GAMING B650-E WIFI;Mainboard|ASUS|AMD B650|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 1x|2xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|3xM.2|1xHDMI|1xDisplayPort|3xUSB 2.0|4xUSB 3.2|1xUSB-C|1xRJ45|5xAudio port|TUFGAMINGB650-EWIFI;163.19€
B650M GAMING PLUS WF;Gigabyte B650M GAMING PLUS WF | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;163.19€
90MB14S0-M0EAY0;Asus | ROG STRIX B550-F GAMING | Processor family AMD | Processor socket AM4 | DDR4 | Memory slots 4 | Chipset AMD B | ATX;163.99€
B650MGAMINGXAX1.3;Mainboard|GIGABYTE|AMD B650|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|2xDisplayPort|4xUSB 2.0|3xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B650MGAMINGXAX1.3;164.89€
B850M PRO RS;ASRock B850M PRO RS | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;164.89€
B550 AORUS ELITE AX V2;Gigabyte B550 AORUS ELITE AX V2 1.0 Processor family AMD, Processor socket AM4, DDR4 DIMM, Memory slots 4, Number of SATA connectors 4 x SATA 6Gb/s connectors, Chipset AMD B, ATX;164.99€
7D98-043R;MSI B760 GAMING PLUS WIFI DDR4 pagrindinė plokštė Intel B760 LGA 1700 ATX;165.79€
B760 GAMING X AX;GIGABYTE B760 GAMING X AX LGA1700 4xDDR5 4xSATA 3xM.2 1xDP 1xHDMI;165.89€
PRIME B660-PLUS D4;PRIME B660-PLUS D4 s1700 4DDR4 DP/HDMI M.2 ATX;166.89€
B650 GAMING PLUS WIFI;MSI B650 GAMING PLUS WIFI;167.19€
B760 PRO RS WIFI;ASRock B760 PRO RS WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 DIMMs | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;167.19€
TUF GAMING B650M-E WIFI;Mainboard|ASUS|AMD B650|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|2xM.2|1xHDMI|2xDisplayPort|4xUSB 2.0|2xUSB 3.2|2xUSB-C|1xRJ45|3xAudio port|TUFGAMINGB650M-EWIFI;167.19€
B650 UD AX-Y1;GIGABYTE B650 UD AX-Y1 AM5 MB;167.19€
B650 PG LIGHTNING;ASROCK B650 PG LIGHTNING ATX MB AM5 4xDIMM DDR5;167.29€
PRIME B760M-A WIFI D4;PRIME B760M-A WIFI D4 s1700 4DDR4 HDMI mATX;168.19€
B760 GAMING X AX 1.1;Gigabyte | B760 GAMING X AX 1.1 M/B | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | ATX;168.69€
B650 GAMING X AX V2 1.2;Mainboard|GIGABYTE|AMD B650|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 16x|1xPCI-Express 3.0 1x|3xM.2|1xHDMI|1xDisplayPort|3xUSB 2.0|4xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|B650GAMINGXAXV21.2;168.89€
B860M DS3H;GIGABYTE B860M DS3H LGA1851 MB 4xDDR5 4xSATA 3xM.2;169.19€
90MB1BS0-M0EAY0;Asus | PRIME B650-PLUS | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset  AMD B650 | ATX;169.39€
B650M GAMING X AX;Gigabyte | B650M GAMING X AX 1.1 M/B | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset B650 | Micro ATX;169.79€
B550I AORUS PRO AX;GIGABYTE B550I AORUS PRO AX AM4 DDR4 2xM.2 4xSATA WiFi DP HDMI mITX MB;170.39€
